Text,Topics
(b)the determination of whether a person should continue to be a registered person.”,"['0.231*""person"" + 0.154*""b"" + 0.154*""continue"" + 0.154*""determination"" + 0.154*""whether""']"
and,[]
"(c)in subsection (3) (payment for information provided under subsection (2)), for “subsection (2)” there shall be substituted “ section 120A(4) or subsection (2) of this section ”.","['0.250*""subsection"" + 0.150*""section"" + 0.100*""shall"" + 0.100*""payment"" + 0.100*""information""']"
"(3)[F230In section 120(2) of that Act (duty to grant registration), after “Subject to” there shall be inserted “ section 120A and ”.]","['0.176*""section"" + 0.118*""duty"" + 0.118*""shall"" + 0.118*""grant"" + 0.118*""subject""']"
"(4)[F231In section 120(3) of that Act (regulations about registration), after paragraph (a) there shall be inserted—","['0.167*""paragraph"" + 0.167*""registration"" + 0.167*""act"" + 0.167*""regulations"" + 0.167*""section""']"
"“(aa)the nomination, in the case of a body corporate or unincorporate, of the individuals authorised to act for the body in relation to the countersigning of applications under this Part;","['0.111*""body"" + 0.074*""authorised"" + 0.074*""nomination"" + 0.074*""individuals"" + 0.074*""case""']"
"(ab)the refusal by the Secretary of State, on such grounds as may be specified in or determined under the regulations, to accept or to continue to accept the nomination of a person as so authorised;”.]","['0.103*""accept"" + 0.069*""regulations"" + 0.069*""specified"" + 0.069*""ab"" + 0.069*""secretary""']"
"Textual AmendmentsF230S. 134(3) repealed (E.W.) (6.4.2006) by Criminal Justice Act 2003 (c. 44), ss. 332, 336, Sch. 37 Pt. 11; S.I. 2006/751, art. 2F231S. 134(4) repealed (E.W.) (6.4.2006) by Criminal Justice Act 2003 (c. 44), ss. 332, 336, Sch. 37 Pt. 11; S.I. 2006/751, art. 2 SupplementalU.K.135 Ministerial expenditure etcE+WThere shall be paid out of money provided by Parliament—","['0.079*""repealed"" + 0.079*""act"" + 0.079*""justice"" + 0.079*""ss"" + 0.079*""pt""']"
(a)any expenditure incurred by the Secretary of State for or in connection with the carrying out of his functions under this Act; and,"['0.125*""connection"" + 0.125*""incurred"" + 0.125*""state"" + 0.125*""functions"" + 0.125*""carrying""']"
(b)any increase attributable to this Act in the sums which are payable out of money so provided under any other Act.,"['0.176*""act"" + 0.118*""sums"" + 0.118*""payable"" + 0.118*""provided"" + 0.118*""increase""']"
136 General interpretationU.K.In this Act—,"['1.000*""general""']"
“the 1984 Act” means the Police and Criminal Evidence Act 1984 (c. 60);,"['0.273*""act"" + 0.182*""police"" + 0.182*""criminal"" + 0.182*""evidence"" + 0.182*""means""']"
“the 1996 Act” means the Police Act 1996 (c. 16); and,"['0.429*""act"" + 0.286*""means"" + 0.286*""police""']"
“the 1997 Act” means the Police Act 1997 (c. 50).,"['0.429*""act"" + 0.286*""police"" + 0.286*""means""']"
137 RepealsE+WThe enactments and instruments mentioned in Schedule 7 (which include spent provisions) are hereby repealed or (as the case may be) revoked to the extent specified in the third column of that Schedule.,"['0.091*""schedule"" + 0.061*""revoked"" + 0.061*""may"" + 0.061*""hereby"" + 0.061*""spent""']"
"Commencement InformationI13S. 137 partly in force; s. 137 not in force at Royal Assent, see s. 138(2); s. 137 partly in fo S. 137 partly in force; s. 137 not in force at Royal Assent see s. 138; s. 137 in force for certain purposes at 19.6.2001 by S.I. 2001/2223, art. 2(1)(f); s. 137 in force for certain purposes at 1.8.2001 by S.I. 2001/2223, art. 3(j); s. 137 in force for certain purposes at 1.12.2001 and 1.1.2002 by S.I. 2001/3736, arts. 2(e), 3(b); s. 137 in force for certain purposes at 1.4.2002 by S.I. 2002/344, art. 3 (with art. 4); s. 137 in force for certain purposes at 1.4.2002 by S.I. 2002/533, art. 2; s. 137 in force for certain purposes at 1.1.2003 by S.I. 2002/3032, art. 2; s. 137 in force for certain purposes at 1.4.2003 by S.I. 2003/708, art. 2(i) inforce for certain purposes at 1.4.2003 by S.I. 2003/708, art. 2(i)138 Short title, commencement and extentU.K.(1)This Act may be cited as the Criminal Justice and Police Act 2001.","['0.140*""force"" + 0.105*""art"" + 0.105*""purposes"" + 0.105*""certain"" + 0.047*""partly""']"
"(2)The provisions of this Act, other than this section and sections 42 and 43, 81 to 85, 109, 116(7) and 119(7), shall come into force on such day as the Secretary of State may by order made by statutory instrument appoint; and different days may be appointed under this subsection for different purposes.","['0.068*""may"" + 0.068*""different"" + 0.045*""appointed"" + 0.045*""provisions"" + 0.045*""order""']"
(3)An order under subsection (2) may contain such savings as the Secretary of State thinks fit.,"['0.111*""savings"" + 0.111*""contain"" + 0.111*""state"" + 0.111*""order"" + 0.111*""secretary""']"
(4)Section 85 comes into force at the end of the period of two months beginning with the day on which this Act is passed.,"['0.091*""act"" + 0.091*""force"" + 0.091*""section"" + 0.091*""two"" + 0.091*""comes""']"
"(5)Subject to subsections (6) to (12), this Act extends to England and Wales only.","['0.167*""act"" + 0.167*""england"" + 0.167*""extends"" + 0.167*""subject"" + 0.167*""wales""']"
(6)The following provisions of this Act extend to the United Kingdom—,"['0.200*""extend"" + 0.200*""provisions"" + 0.200*""act"" + 0.200*""united"" + 0.200*""following""']"
(a)sections 33 to 38;,"['1.000*""sections""']"
(b)Part 2;,"['0.500*""b"" + 0.500*""part""']"
(c)section 86(1) and (2);,"['0.500*""c"" + 0.500*""section""']"
(d)F232. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
(e)section 127; and,"['0.500*""section"" + 0.500*""e""']"
(f)section 136 and this section.,"['0.600*""section"" + 0.400*""f""']"
F233(7). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
(8)Section 126 extends to Great Britain only.,"['0.250*""great"" + 0.250*""section"" + 0.250*""extends"" + 0.250*""britain""']"
"(9)Sections 29, 39 to 41, 72, 75, 84 and 134 extend to England and Wales and Northern Ireland only.","['0.167*""ireland"" + 0.167*""wales"" + 0.167*""england"" + 0.167*""extend"" + 0.167*""northern""']"
(10)Section 83 extends to Northern Ireland only.,"['0.250*""extends"" + 0.250*""ireland"" + 0.250*""section"" + 0.250*""northern""']"
(11)Section 86(3) has the same extent as section 27 of the Petty Sessions (Ireland) Act 1851 (c. 93).,"['0.231*""section"" + 0.154*""act"" + 0.154*""extent"" + 0.154*""ireland"" + 0.154*""petty""']"
"(12)An amendment, repeal or revocation contained in Schedule 4, 6 or 7 has the same extent as the enactment or instrument to which it relates.","['0.111*""contained"" + 0.111*""enactment"" + 0.111*""relates"" + 0.111*""extent"" + 0.111*""instrument""']"
"Subordinate Legislation MadeP1S. 138(2) power partly exercised: different dates appointed for specified provisions by S.I. 2001/2223, arts. 2-4S. 138(2) power partly exercised: 1.10.2001 appointed for specified provisions by S.I. 2001/3150, art. 2S. 138(2) power partly exercised: different dates appointed for specified provisions by S.I. 2001/3736, arts. 2, 3S. 138(2) power partly exercised: 1.3.2002 and 1.4.2002 appointed for specified provisions by {S.I. 2002/344}, arts. 2, 3 (with art. 4) S. 138(2) power partly exercised: 1.4.2002 and 2.4.2002 appointed for specified provisions by {S.I. 2002/533}, arts. 2, 3S. 138(2) power partly exercised: 22.4.2002 and 16.9.2002 appointed for specified provisions by {S.I. 2002/1097}, art. 2S. 138(2) power partly exercised: 12.8.2002 and 1.9.2002 appointed for specified provisions by {S.I. 2002/2050}, arts. 2, 3S. 138(2) power partly exercised: 1.1.2003 appointed for specified provisions by {S.I. 2002/3032}, art. 2S. 138(2) power partly exercised: 1.4.2003 appointed for specified provisions by {S.I. 2003/708}, art. 2S. 138(2) power partly exercised: 1.6.2004 and 8.10.2004 appointed for specified provisions by {S.I. 2004/1376}, arts. 2, 3Textual AmendmentsF232S. 138(6)(d) repealed (1.4.2006) by Serious Organised Crime and Police Act 2005 (c. 15), ss. 59, 174(2), 178, Sch. 4 para. 167, Sch. 17 Pt. 2; S.I. 2006/378, art. 4(1), Sch. paras. 10, 13(ll) (subject to art. 4(2)-(7))F233S. 138(7) repealed (1.10.2009) by The Companies Act 2006 (Consequential Amendments, Transitional Provisions and Savings) Order 2009 (S.I. 2009/1941), art. 1(2), Sch. 2 (with art. 10) SCHEDULESSections 50, 51 & 55SCHEDULE 1U.K. Powers of seizurePart 1U.K. Powers to which section 50 appliesPolice and Criminal Evidence Act 1984 (c. 60)U.K.1Each of the powers of seizure conferred by the provisions of Part 2 or 3 of the 1984 Act (police powers of entry, search and seizure).","['0.078*""provisions"" + 0.066*""specified"" + 0.066*""power"" + 0.066*""appointed"" + 0.066*""exercised""']"
"Police and Criminal Evidence (Northern Ireland) Order 1989 (S.I. 1989 1341 (N.I. 12))U.K.2Each of the powers of seizure conferred by the provisions of Parts 3 and 4 of the Police and Criminal Evidence (Northern Ireland) Order 1989 (police powers of entry, search and seizure).","['0.114*""police"" + 0.086*""northern"" + 0.086*""criminal"" + 0.086*""powers"" + 0.086*""order""']"
Official Secrets Act 1911 (c. 28)U.K.3The power of seizure conferred by section 9(1) of the Official Secrets Act 1911 (seizure of evidence that an offence under that Act has been or is about to be committed).,"['0.160*""act"" + 0.120*""official"" + 0.120*""secrets"" + 0.120*""seizure"" + 0.080*""evidence""']"
Children and Young Persons (Harmful Publications) Act 1955 (c. 28)U.K.4The power of seizure conferred by section 3(1) of the Children and Young Persons (Harmful Publications) Act 1955 (seizure of copies of work to which that Act applies etc.).,"['0.111*""act"" + 0.083*""harmful"" + 0.083*""seizure"" + 0.083*""publications"" + 0.083*""persons""']"
Obscene Publications Act 1959 (c. 66)U.K.5Each of the powers of seizure conferred by section 3(1) and (2) of the Obscene Publications Act 1959 (power to search for and seize obscene materials and documents relating to a connected business).,"['0.118*""obscene"" + 0.088*""publications"" + 0.088*""act"" + 0.059*""powers"" + 0.059*""business""']"
"Betting, Gaming and Lotteries Act 1963 (c. 2)U.K.6F234. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.250*""betting"" + 0.250*""gaming"" + 0.250*""lotteries"" + 0.250*""act""']"
"Textual AmendmentsF234Sch. 1 para. 6 repealed (1.9.2007) by Gambling Act 2005 (c. 19), ss. 356, 358, Sch. 16 para. 18(1)(a)(2), Sch. 17 (with ss. 352, 354, Sch. 16 para. 21); S.I. 2006/3272, art. 2(4) (with transitional provisions in art. 6, Sch. 4)Licensing Act 1964 (c. 26)U.K.7F235. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.167*""sch"" + 0.133*""para"" + 0.100*""art"" + 0.100*""act"" + 0.100*""ss""']"
"Textual AmendmentsF235Sch. 1 para. 7 repealed (24.11.2005) by Licensing Act 2003 (c. 17), ss. 199, 201, Sch. 7 (with ss. 2(3),15(2), 195); S.I. 2005/3056, art. 2(2)Firearms Act 1968 (c. 27)U.K.8The power of seizure conferred by section 46 of the Firearms Act 1968 (seizure of firearms etc.).","['0.118*""firearms"" + 0.118*""act"" + 0.088*""ss"" + 0.088*""seizure"" + 0.059*""power""']"
Trade Descriptions Act 1968 (c. 29)U.K.F2369. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.333*""act"" + 0.333*""trade"" + 0.333*""descriptions""']"
"Textual AmendmentsF236Sch. 1 para. 9 omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(a); S.I. 2015/1630, art. 3(i) (with art. 8)Theft Act 1968 (c. 60)U.K.10The power of seizure conferred by section 26(3) of the Theft Act 1968 (seizure of goods suspected of being stolen).","['0.100*""act"" + 0.075*""para"" + 0.075*""art"" + 0.075*""seizure"" + 0.075*""theft""']"
Gaming Act 1968 (c. 65)U.K.11F237. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.500*""gaming"" + 0.500*""act""']"
"Textual AmendmentsF237Sch. 1 para. 11 repealed (1.9.2007) by Gambling Act 2005 (c. 19), ss. 356, 358, Sch. 16 para. 18(1)(a)(2), Sch. 17 (with ss. 352, 354, Sch. 16 para. 21); S.I. 2006/3272, art. 2(4) (with transitional provisions in art. 6, Sch. 4)Theft Act (Northern Ireland) 1969 (c. 16 (N.I.))U.K.12The power of seizure conferred by section 25(3) of the Theft Act (Northern Ireland) 1969 (seizure of goods suspected of being stolen).","['0.094*""sch"" + 0.075*""para"" + 0.075*""act"" + 0.057*""northern"" + 0.057*""seizure""']"
Taxes Management Act 1970 (c. 9)U.K.13F238. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.333*""act"" + 0.333*""taxes"" + 0.333*""management""']"
"Textual AmendmentsF238Sch. 1 para. 13 repealed (1.12.2007) by Finance Act 2007 (c. 11), ss. 84, 114, Sch. 22 para. 13(2)(a), Sch. 27 Pt. 5(1); S.I. 2007/3166, art. 3(a)Misuse of Drugs Act 1971 (c. 38)U.K.14Each of the powers of seizure conferred by the provisions of section 23(2) and (3) of the Misuse of Drugs Act 1971 (power to search for and seize controlled drugs and related documents).","['0.078*""drugs"" + 0.078*""act"" + 0.059*""misuse"" + 0.059*""para"" + 0.059*""sch""']"
"Immigration Act 1971 (c. 77)U.K.15Each of the powers of seizure conferred by the provisions of sections 28D(3), 28E(5) and 28F(6) of the Immigration Act 1971 (seizure of evidence of offences under that Act).","['0.182*""act"" + 0.136*""immigration"" + 0.136*""seizure"" + 0.091*""offences"" + 0.091*""powers""']"
Fair Trading Act 1973 (c. 41)U.K.F23916. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.333*""act"" + 0.333*""fair"" + 0.333*""trading""']"
"Textual AmendmentsF239Sch. 1 para. 16 omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(b); S.I. 2015/1630, art. 3(i) (with art. 8)Biological Weapons Act 1974 (c. 6)U.K.17Each of the powers of seizure conferred by the provisions of section 4(1)(b), (c) and (d) of the Biological Weapons Act 1974 (seizures under a warrant).","['0.085*""act"" + 0.064*""para"" + 0.064*""art"" + 0.064*""b"" + 0.064*""weapons""']"
Prices Act 1974 (c. 24)U.K.F24018. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.500*""act"" + 0.500*""prices""']"
"Textual AmendmentsF240Sch. 1 para. 18 omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(c); S.I. 2015/1630, art. 3(i) (with art. 8)F24118AU.K.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF241Sch. 1 para. 18A omitted (26.7.2013 for specified purposes, 1.4.2014 in so far as not already in force) by virtue of The Financial Services and Markets Act 2000 (Regulated Activities) (Amendment) (No.2) Order 2013 (S.I. 2013/1881), art. 1(2)(6), Sch. para. 7Consumer Credit Act 1974 (c. 39)U.K.F24219. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.089*""para"" + 0.071*""art"" + 0.071*""act"" + 0.054*""virtue"" + 0.054*""sch""']"
"Textual AmendmentsF242Sch. 1 para. 19 omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(d); S.I. 2015/1630, art. 3(i) (with art. 8)Lotteries and Amusements Act 1976 (c. 32)U.K.20F243. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.120*""art"" + 0.120*""para"" + 0.120*""act"" + 0.080*""amusements"" + 0.080*""sch""']"
"Textual AmendmentsF243Sch. 1 para. 20 repealed (1.9.2007) by Gambling Act 2005 (c. 19), ss. 356, 358, Sch. 16 para. 18(1)(a)(2), Sch. 17 (with ss. 352, 354, Sch. 16 para. 21); S.I. 2006/3272, art. 2(4) (with transitional provisions in art. 6, Sch. 4)Protection of Children Act 1978 (c. 37)U.K.21The power of seizure conferred by section 4(2) of the Protection of Children Act 1978 (seizure of indecent photographs or pseudo-photographs of children).","['0.102*""sch"" + 0.082*""children"" + 0.082*""act"" + 0.082*""para"" + 0.061*""ss""']"
Protection of Children (Northern Ireland) Order 1978 (S.I. 1978 1047 (N.I. 17))U.K.22The power of seizure conferred by Article 4(1) of the Protection of Children (Northern Ireland) Order 1978 (seizure of indecent photographs or pseudo-photographs of children).,"['0.138*""children"" + 0.103*""order"" + 0.103*""seizure"" + 0.103*""ireland"" + 0.103*""protection""']"
Customs and Excise Management Act 1979 (c. 2)U.K.23The power of seizure conferred by section 118C(4) of the Customs and Excise Management Act 1979 (seizure of evidence of fraud offences).,"['0.111*""management"" + 0.111*""act"" + 0.111*""seizure"" + 0.111*""customs"" + 0.111*""excise""']"
Estate Agents Act 1979 (c. 38)U.K.F24424. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.333*""act"" + 0.333*""agents"" + 0.333*""estate""']"
"Textual AmendmentsF244Sch. 1 para. 24 omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(e); S.I. 2015/1630, art. 3(i) (with art. 8)Indecent Displays (Control) Act 1981 (c. 42)U.K.25The power of seizure conferred by section 2(3) of the Indecent Displays (Control) Act 1981 (seizure of indecent matter believed to have been used in the commission of an offence under that Act).","['0.093*""act"" + 0.074*""indecent"" + 0.056*""control"" + 0.056*""displays"" + 0.056*""para""']"
Forgery and Counterfeiting Act 1981 (c. 45)U.K.26Each of the powers of seizure conferred by the provisions of sections 7(1) and 24(1) of the Forgery and Counterfeiting Act 1981 (seizure of forgeries and counterfeits and of things used for making them etc.).,"['0.094*""forgery"" + 0.094*""act"" + 0.094*""counterfeiting"" + 0.094*""seizure"" + 0.063*""powers""']"
Betting and Gaming Duties Act 1981 (c. 63)U.K.F24527. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.250*""act"" + 0.250*""betting"" + 0.250*""duties"" + 0.250*""gaming""']"
"Textual AmendmentsF245Sch. 1 para. 27 omitted (1.12.2014) by virtue of Finance Act 2014 (c. 26), s. 198(2)(c), Sch. 28 para. 21 (with Sch. 29)28U.K.F246. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF246Sch. 1 para. 28 repealed (1.12.2007) by Finance Act 2007 (c. 11), ss. 84, 114, Sch. 22 para. 13(2)(b), Sch. 27 Pt. 5(1); S.I. 2007/3166, art. 3(a)29U.K.F247. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF247Sch. 1 para. 29 repealed (1.12.2007) by Finance Act 2007 (c. 11), ss. 84, 114, Sch. 22 para. 13(2)(c), Sch. 27 Pt. 5(1); S.I. 2007/3166, art. 3(a)Firearms (Northern Ireland) Order 2004 (S.I. 2004) (N.I. ))U.K.[F24830The power of seizure conferred by Article 52 of the Firearms (Northern Ireland) Order 2004 (seizure of firearms, etc.).]","['0.104*""sch"" + 0.104*""para"" + 0.060*""finance"" + 0.060*""firearms"" + 0.060*""act""']"
"Textual AmendmentsF248Sch. 1 para. 30 substituted (1.2.2005) by The Firearms (Northern Ireland) Order 2004 (S.I. 2004/702 (N.I. 3)), arts. 1, 82(1), Sch. 7 para. 25(a) (with art. 81); S.R. 2005/4, art. 3 (with arts. 4-7)Weights and Measures (Northern Ireland) Order 1981 (S.I. 1981 231 (N.I. 10))U.K.31[F249The power of seizure conferred by paragraph 4 of Schedule 9 to the Weights and Measures (Northern Ireland) Order 1981.]","['0.089*""order"" + 0.089*""ireland"" + 0.089*""northern"" + 0.067*""para"" + 0.067*""weights""']"
"Textual AmendmentsF249Sch. 1 para. 31 omitted (N.I.) (1.11.2011) by virtue of The Weights and Measures (Packaged Goods) Regulations (Northern Ireland) 2011 (S.R. 2011/331), reg. 1, Sch. 1 para. 20(a) (with reg. 3)F25032U.K.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF250Sch. 1 paras. 32, 40, 43 repealed (1.12.2001) by S.I. 2001/3649, arts. 1, 364(e)Dogs (Northern Ireland) Order 1983 (S.I. 1983 764 (N.I. 8))U.K.33The power of seizure conferred by Article 25C(2) of the Dogs (Northern Ireland) Order 1983 (seizure of evidence of offences).","['0.068*""ireland"" + 0.068*""northern"" + 0.051*""order"" + 0.051*""para"" + 0.051*""seizure""']"
Video Recordings Act 1984 (c. 39)U.K.34The power of seizure conferred by section 17(2) of the Video Recordings Act 1984 (seizure of evidence of offences under that Act).,"['0.174*""act"" + 0.130*""recordings"" + 0.130*""video"" + 0.130*""seizure"" + 0.087*""section""']"
Companies Act 1985 (c. 6)U.K.35The power of seizure conferred by section 448(3) of the Companies Act 1985 (seizure of documents which have not been produced in compliance with a requirement etc.).,"['0.120*""companies"" + 0.120*""act"" + 0.120*""seizure"" + 0.080*""conferred"" + 0.080*""requirement""']"
Weights and Measures Act 1985 (c. 72)U.K.F25136. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.333*""weights"" + 0.333*""act"" + 0.333*""measures""']"
"Textual AmendmentsF251Sch. 1 para. 36 omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(f); S.I. 2015/1630, art. 3(i) (with art. 8)37U.K.F252. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF252Sch. 1 para. 37 omitted (E.W.S.) (6.4.2006) by virtue of The Weights and Measures (Packaged Goods) Regulations 2006 (S.I. 2006/659), reg. 1(2), Sch. 1 Pt. 2(27)(b) (with reg. 21)Betting, Gaming, Lotteries and Amusements (Northern Ireland) Order 1985 (S.I. 1985 1204 (N.I. 11))U.K.38The power of seizure conferred by Article 180(4) of the Betting, Gaming, Lotteries and Amusements (Northern Ireland) Order 1985 (seizure of evidence of offences under that Order).","['0.051*""para"" + 0.051*""order"" + 0.038*""gaming"" + 0.038*""reg"" + 0.038*""ireland""']"
Protection of Military Remains Act 1986 (c. 35)U.K.39The power of seizure conferred by section 6(3) of the Protection of Military Remains Act 1986 (seizure of evidence of offences under that Act etc.),"['0.143*""act"" + 0.107*""remains"" + 0.107*""military"" + 0.107*""seizure"" + 0.107*""protection""']"
"F25340U.K.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF253Sch. 1 paras. 32, 40, 43 repealed (1.12.2001) by S.I. 2001/3649, arts. 1, 364(e)Greater London Council (General Powers) Act 1986 (c. iv)U.K.41Any power of seizure conferred by virtue of section 12 of the Greater London Council (General Powers) Act 1986 (seizure of items which may be subject to forfeiture).","['0.064*""powers"" + 0.064*""london"" + 0.064*""act"" + 0.064*""greater"" + 0.064*""general""']"
Companies (Northern Ireland) Order 1986 (S.I. 1986 1032 (N.I. 6))U.K.F25442. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.250*""companies"" + 0.250*""order"" + 0.250*""ireland"" + 0.250*""northern""']"
"Textual AmendmentsF254Sch. 1 para. 42 omitted (1.10.2009) by virtue of The Companies Act 2006 (Consequential Amendments, Transitional Provisions and Savings) Order 2009 (S.I. 2009/1941), art. 1(2), Sch. 1 para. 189(7) (with art. 10)F25543U.K.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF255Sch. 1 paras. 32, 40, 43 repealed (1.12.2001) by S.I. 2001/3649, arts. 1, 364(e)Criminal Justice Act 1987 (c. 38)U.K.44The power of seizure conferred by section 2(5) of the Criminal Justice Act 1987 (seizure of documents for the purposes of an investigation under section 1 of that Act).","['0.079*""act"" + 0.048*""section"" + 0.048*""criminal"" + 0.048*""justice"" + 0.048*""para""']"
Consumer Protection Act 1987 (c. 43)U.K.45Each of the powers of seizure conferred by the provisions of section [F25629(4)] of the Consumer Protection Act 1987 (seizure for the purposes of ascertaining whether safety provisions have been contravened etc.).,"['0.091*""protection"" + 0.091*""seizure"" + 0.091*""provisions"" + 0.091*""consumer"" + 0.091*""act""']"
"Textual AmendmentsF256Word in Sch. 1 para. 45 substituted (1.10.2015) by Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(3); S.I. 2015/1630, art. 3(i)Consumer Protection (Northern Ireland) Order 1987 (S.I. 1987 2049 (N.I. 20))U.K.F25746. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.111*""consumer"" + 0.111*""para"" + 0.111*""sch"" + 0.074*""ireland"" + 0.074*""act""']"
"Textual AmendmentsF257Sch. 1 para. 46 repealed (26.5.2008) by The Consumer Protection from Unfair Trading Regulations 2008 (S.I. 2008/1277), reg. 1, Sch. 4 Pt. 1 (with reg. 28(2)(3))Criminal Justice Act 1988 (c. 33)U.K.47F258. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.103*""reg"" + 0.069*""protection"" + 0.069*""pt"" + 0.069*""act"" + 0.069*""criminal""']"
"Textual AmendmentsF258Sch. 1 para. 47 repealed (24.3.2003) by Proceeds of Crime Act 2002 (c. 29), ss. 457, 458(1)(3), Sch. 12; S.I. 2003/333, art. 2, Sch. (subject to arts. 3-13 (as amended by S.I. 2003/531, arts. 3, 4))Copyright, Designs and Patents Act 1988 (c. 48)U.K.[F25948The powers of seizure conferred by sections 109(4), 200(3A) and 297B(4) of the Copyright, Designs and Patents Act 1988 (seizure of evidence relating to offences concerning infringing copies, illicit recordings and unauthorised decoders).]","['0.061*""act"" + 0.045*""copyright"" + 0.045*""seizure"" + 0.045*""patents"" + 0.045*""arts""']"
"Textual AmendmentsF259Sch. 1 para. 48 substituted (1.4.2003) by The Criminal Justice and Police Act 2001 (Powers of Seizure) Order 2003 (S.I. 2003/934), art. 2(2)49U.K.F260. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF260Sch. 1 para. 49 repealed (26.4.2004) by Crime (International Co-operation) Act 2003 (c. 32), ss. 26(3)(a), 91(2), 94, Sch. 6; S.I. 2004/786, art. 3Food Safety Act 1990 (c. 16)U.K.50The power of seizure conferred by section 32(6) of the Food Safety Act 1990 (seizure of evidence for the purposes of proceedings under that Act).","['0.105*""act"" + 0.070*""seizure"" + 0.053*""art"" + 0.053*""para"" + 0.053*""safety""']"
Computer Misuse Act 1990 (c. 18)U.K.51The power of seizure conferred by section 14(4) of the Computer Misuse Act 1990 (seizure of evidence of offences under that Act).,"['0.174*""act"" + 0.130*""computer"" + 0.130*""misuse"" + 0.130*""seizure"" + 0.087*""section""']"
Human Fertilisation and Embryology Act 1990 (c. 37)U.K.[F26152Each of the powers of seizure conferred by the provisions of paragraph 7(1) and (2) of Schedule 3B to the Human Fertilisation and Embryology Act 1990.],"['0.125*""act"" + 0.125*""embryology"" + 0.125*""fertilisation"" + 0.125*""human"" + 0.083*""seizure""']"
"Textual AmendmentsF261Sch. 1 para. 52 substituted (1.10.2009) by Human Fertilisation and Embryology Act 2008 (c. 22), s. 68(2), Sch. 7 para. 21; S.I. 2009/2232, art. 2(y)Property Misdescriptions Act 1991 (c. 29)U.K.F26253. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.125*""para"" + 0.125*""act"" + 0.083*""embryology"" + 0.083*""substituted"" + 0.083*""sch""']"
"Textual AmendmentsF262Sch. 1 para. 53 omitted (1.10.2013) by virtue of The Property Misdescriptions Act 1991 (Repeal) Order 2013 (S.I. 2013/1575), art. 1, Sch. para. 6Dangerous Dogs Act 1991 (c. 65)U.K.54The power of seizure conferred by section 5(2) of the Dangerous Dogs Act 1991 (seizure of evidence of offences under that Act).","['0.114*""act"" + 0.068*""dogs"" + 0.068*""seizure"" + 0.068*""para"" + 0.045*""evidence""']"
Food Safety (Northern Ireland) Order 1991 (S.I. 1991 762 (N.I. 7))U.K.55The power of seizure conferred by Article 33(7) of the Food Safety (Northern Ireland) Order 1991 (seizure of evidence of offences under that Order).,"['0.138*""order"" + 0.103*""northern"" + 0.103*""seizure"" + 0.103*""food"" + 0.103*""ireland""']"
Timeshare Act 1992 (c. 35)U.K.F26356. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.500*""act"" + 0.500*""timeshare""']"
