Text,Topics
[F16(h)any offence under the Bribery Act 2010.],"['0.250*""act"" + 0.250*""bribery"" + 0.250*""h"" + 0.250*""offence""']"
[F17(i)any offence under section 45 or 46 of the Criminal Finances Act 2017 (failure to prevent the facilitation of UK tax evasion offences or foreign tax evasion offences).],"['0.103*""evasion"" + 0.103*""tax"" + 0.103*""offences"" + 0.069*""section"" + 0.069*""failure""']"
[F18(j)any offence under regulations under section 1 of the Sanctions and Anti-Money Laundering Act 2018 (sanctions regulations) which is specified by those regulations by virtue of section 17(8) of that Act.],"['0.174*""regulations"" + 0.130*""sanctions"" + 0.130*""act"" + 0.130*""section"" + 0.087*""virtue""']"
(2)For the purposes of subsection (1) an offence in paragraph (d) or (e) of that subsection is a qualifying offence if the Investigating Authority certifies that in his opinion—,"['0.150*""subsection"" + 0.150*""offence"" + 0.100*""paragraph"" + 0.100*""purposes"" + 0.100*""e""']"
"(a)in the case of an offence in paragraph (d) or an offence of cheating the public revenue, the offence involved or would have involved a loss, or potential loss, to the public revenue of an amount not less than £5,000;","['0.133*""offence"" + 0.100*""revenue"" + 0.100*""loss"" + 0.100*""public"" + 0.100*""involved""']"
"(b)in the case of an offence under section 17 of the Theft Act 1968 (c. 60) [F19or section 17 of the Theft Act (Northern Ireland) 1969], the offence involved or would have involved a loss or gain, or potential loss or gain, of an amount not less than £5,000.","['0.081*""gain"" + 0.081*""involved"" + 0.081*""loss"" + 0.081*""section"" + 0.081*""offence""']"
(3)A document purporting to be a certificate under subsection (2) is to be received in evidence and treated as such a certificate unless the contrary is proved.,"['0.143*""certificate"" + 0.095*""purporting"" + 0.095*""received"" + 0.095*""unless"" + 0.095*""contrary""']"
(4)The Secretary of State may by order—,"['0.333*""secretary"" + 0.333*""may"" + 0.333*""state""']"
"(a)amend subsection (1), in its application to England and Wales [F20or Northern Ireland], so as to remove an offence from it or add an offence to it;","['0.143*""offence"" + 0.095*""subsection"" + 0.095*""amend"" + 0.095*""ireland"" + 0.095*""wales""']"
"(b)amend subsection (2), in its application to England and Wales [F20or Northern Ireland], so as to—","['0.125*""ireland"" + 0.125*""england"" + 0.125*""subsection"" + 0.125*""northern"" + 0.125*""amend""']"
"(i)take account of any amendment made by virtue of paragraph (a) above, or","['0.167*""account"" + 0.167*""paragraph"" + 0.167*""amendment"" + 0.167*""virtue"" + 0.167*""take""']"
(ii)vary the sums for the time being specified in subsection (2)(a) and (b).,"['0.143*""b"" + 0.143*""sums"" + 0.143*""specified"" + 0.143*""ii"" + 0.143*""vary""']"
(5)The Scottish Ministers may by order—,"['0.333*""may"" + 0.333*""ministers"" + 0.333*""scottish""']"
"(a)amend subsection (1), in its application to Scotland, so as to remove an offence from it or add an offence to it;","['0.200*""offence"" + 0.133*""scotland"" + 0.133*""remove"" + 0.133*""add"" + 0.133*""amend""']"
"(b)amend subsection (2), in its application to Scotland, so as to—","['0.200*""b"" + 0.200*""scotland"" + 0.200*""application"" + 0.200*""amend"" + 0.200*""subsection""']"
"(i)take account of any amendment made by virtue of paragraph (a) above, or","['0.167*""take"" + 0.167*""virtue"" + 0.167*""made"" + 0.167*""paragraph"" + 0.167*""amendment""']"
(ii)vary the sums for the time being specified in subsection (2)(a) and (b).,"['0.143*""sums"" + 0.143*""specified"" + 0.143*""ii"" + 0.143*""subsection"" + 0.143*""b""']"
"Textual AmendmentsF12S. 61(1)(ba) inserted (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), s. 31(3), Sch. 3 para. 3(2); S.I. 2006/2966, art. 3F13Words in s. 61(1)(e) inserted (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), s. 31(3), Sch. 3 para. 3(3); S.I. 2006/2966, art. 3F14Words in s. 61(1)(f) inserted (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), s. 31(3), Sch. 3 para. 3(4); S.I. 2006/2966, art. 3F15Words in s. 61(1)(g) inserted (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), s. 31(3), Sch. 3 para. 3(5); S.I. 2006/2966, art. 3F16S. 61(1)(h) substituted (1.7.2011) by Bribery Act 2010 (c. 23), s. 19(1), Sch. 1 para. 8 (with ss. 16, 19(5)); S.I. 2011/1418, art. 2F17S. 61(1)(i) inserted (27.4.2017 for specified purposes, 30.9.2017 in so far as not already in force ) by Criminal Finances Act 2017 (c. 22), ss. 51(1), 58(5)(6); S.I. 2017/739, reg. 3F18S. 61(1)(j) inserted (22.11.2018) by Sanctions and Anti-Money Laundering Act 2018 (c. 13), s. 64(2), Sch. 3 para. 4 (with ss. 52(3), 53, 58); S.I. 2018/1213, reg. 2(f)F19Words in s. 61(2)(b) inserted (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), s. 31(3), Sch. 3 para. 3(6); S.I. 2006/2966, art. 3F20Words in s. 61(4) inserted (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), s. 31(3), Sch. 3 para. 3(7); S.I. 2006/2966, art. 3Modifications etc. (not altering text)C38Ss. 60-67 extended (Northern Ireland) (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), ss. 26(1), 31(3); S.I. 2006/2966, art. 3Commencement InformationI3S. 61 in force at 1.4.2006 except to the extent that it extends to S. by S.I. 2005/1521, art. 5(1)I4S. 61 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(a)Disclosure noticesE+W+S62Disclosure noticesE+W+S(1)If it appears to the Investigating Authority—","['0.072*""act"" + 0.072*""art"" + 0.059*""sch"" + 0.059*""northern"" + 0.059*""ireland""']"
"(a)that there are reasonable grounds for suspecting that an offence to which this Chapter applies has been committed,","['0.143*""chapter"" + 0.143*""applies"" + 0.143*""reasonable"" + 0.143*""grounds"" + 0.143*""offence""']"
"(b)that any person has information (whether or not contained in a document) which relates to a matter relevant to the investigation of that offence, and","['0.091*""whether"" + 0.091*""offence"" + 0.091*""information"" + 0.091*""relevant"" + 0.091*""relates""']"
"(c)that there are reasonable grounds for believing that information which may be provided by that person in compliance with a disclosure notice is likely to be of substantial value (whether or not by itself) to that investigation,","['0.063*""substantial"" + 0.063*""whether"" + 0.063*""believing"" + 0.063*""grounds"" + 0.063*""value""']"
"he may give, or authorise an appropriate person to give, a disclosure notice to that person.","['0.187*""person"" + 0.187*""give"" + 0.125*""notice"" + 0.125*""disclosure"" + 0.125*""authorise""']"
[F21(1A)If it appears to the Investigating Authority—,"['0.500*""investigating"" + 0.500*""appears""']"
"(a)that any person has information (whether or not contained in a document) which relates to a matter relevant to a terrorist investigation, and","['0.100*""whether"" + 0.100*""information"" + 0.100*""person"" + 0.100*""terrorist"" + 0.100*""document""']"
"(b)that there are reasonable grounds for believing that information which may be provided by that person in compliance with a disclosure notice is likely to be of substantial value (whether or not by itself) to that investigation,","['0.063*""reasonable"" + 0.063*""investigation"" + 0.063*""substantial"" + 0.063*""person"" + 0.063*""may""']"
"he may give, or authorise an appropriate person to give, a disclosure notice to that person.]","['0.188*""give"" + 0.187*""person"" + 0.125*""may"" + 0.125*""appropriate"" + 0.125*""notice""']"
(2)In this Chapter “appropriate person” means—,"['0.333*""chapter"" + 0.333*""person"" + 0.333*""appropriate""']"
"(a)a constable,","['1.000*""constable""']"
"[F22(b)a National Crime Agency officer who is for the time being designated under section 9 or 10 of the Crime and Courts Act 2013, or]","['0.143*""crime"" + 0.095*""national"" + 0.095*""time"" + 0.095*""agency"" + 0.095*""officer""']"
(c)an officer of Revenue and Customs.,"['0.250*""c"" + 0.250*""customs"" + 0.250*""officer"" + 0.250*""revenue""']"
"[F23But in the application of this Chapter to Northern Ireland, this subsection has effect as if paragraph (b) was omitted.]","['0.111*""omitted"" + 0.111*""subsection"" + 0.111*""northern"" + 0.111*""ireland"" + 0.111*""application""']"
"(3)In this Chapter “disclosure notice” means a notice in writing requiring the person to whom it is given to do all or any of the following things in accordance with the specified requirements, namely—","['0.111*""notice"" + 0.074*""following"" + 0.074*""person"" + 0.074*""means"" + 0.074*""requirements""']"
(a)answer questions with respect to any matter relevant to the investigation;,"['0.167*""questions"" + 0.167*""relevant"" + 0.167*""answer"" + 0.167*""investigation"" + 0.167*""respect""']"
(b)provide information with respect to any such matter as is specified in the notice;,"['0.143*""respect"" + 0.143*""notice"" + 0.143*""matter"" + 0.143*""specified"" + 0.143*""information""']"
"(c)produce such documents, or documents of such descriptions, relevant to the investigation as are specified in the notice.","['0.176*""documents"" + 0.118*""relevant"" + 0.118*""investigation"" + 0.118*""c"" + 0.118*""produce""']"
(4)In subsection (3) “the specified requirements” means such requirements specified in the disclosure notice as relate to—,"['0.187*""specified"" + 0.187*""requirements"" + 0.125*""disclosure"" + 0.125*""notice"" + 0.125*""means""']"
"(a)the time at or by which,","['1.000*""time""']"
"(b)the place at which, or","['0.500*""b"" + 0.500*""place""']"
"(c)the manner in which,","['0.500*""manner"" + 0.500*""c""']"
the person to whom the notice is given is to do any of the things mentioned in paragraphs (a) to (c) of that subsection; and those requirements may include a requirement to do any of those things at once.,"['0.120*""things"" + 0.080*""c"" + 0.080*""include"" + 0.080*""subsection"" + 0.080*""given""']"
(5)A disclosure notice must be signed or counter-signed by the Investigating Authority.,"['0.167*""authority"" + 0.167*""signed"" + 0.167*""notice"" + 0.167*""investigating"" + 0.167*""must""']"
(6)This section has effect subject to section 64 (restrictions on requiring information etc.).,"['0.200*""section"" + 0.133*""requiring"" + 0.133*""information"" + 0.133*""etc"" + 0.133*""restrictions""']"
"Textual AmendmentsF21S. 62(1A) inserted (13.4.2006) by Terrorism Act 2006 (c. 11), ss. 33(3), 39(2); S.I. 2006/1013, art. 2(2)(b)F22S. 62(2)(b) substituted (7.10.2013) by Crime and Courts Act 2013 (c. 22), s. 61(2), Sch. 8 para. 159; S.I. 2013/1682, art. 3(v)F23Words in s. 62(2) inserted (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), s. 31(3), Sch. 3 para. 4; S.I. 2006/2966, art. 3Modifications etc. (not altering text)C38Ss. 60-67 extended (Northern Ireland) (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), ss. 26(1), 31(3); S.I. 2006/2966, art. 3Commencement InformationI5S. 62 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(a)I6S. 62 in force at 1.4.2006 except to the extent that it extends to S. by S.I. 2005/1521, art. 5(1)63Production of documentsE+W+S(1)This section applies where a disclosure notice has been given under section 62.","['0.086*""art"" + 0.062*""act"" + 0.049*""ireland"" + 0.049*""northern"" + 0.037*""section""']"
(2)An authorised person may—,"['0.500*""person"" + 0.500*""authorised""']"
"(a)take copies of or extracts from any documents produced in compliance with the notice, and","['0.143*""copies"" + 0.143*""extracts"" + 0.143*""compliance"" + 0.143*""documents"" + 0.143*""notice""']"
(b)require the person producing them to provide an explanation of any of them.,"['0.167*""provide"" + 0.167*""b"" + 0.167*""explanation"" + 0.167*""producing"" + 0.167*""person""']"
(3)Documents so produced may be retained for so long as the Investigating Authority considers that it is necessary to retain them (rather than copies of them) in connection with the investigation for the purposes of which the disclosure notice was given.,"['0.056*""necessary"" + 0.056*""notice"" + 0.056*""produced"" + 0.056*""retain"" + 0.056*""rather""']"
(4)If the Investigating Authority has reasonable grounds for believing—,"['0.250*""investigating"" + 0.250*""grounds"" + 0.250*""reasonable"" + 0.250*""authority""']"
"(a)that any such documents may have to be produced for the purposes of any legal proceedings, and","['0.167*""legal"" + 0.167*""may"" + 0.167*""proceedings"" + 0.167*""documents"" + 0.167*""purposes""']"
"(b)that they might otherwise be unavailable for those purposes,","['0.200*""b"" + 0.200*""might"" + 0.200*""otherwise"" + 0.200*""unavailable"" + 0.200*""purposes""']"
they may be retained until the proceedings are concluded.,"['0.250*""concluded"" + 0.250*""may"" + 0.250*""proceedings"" + 0.250*""retained""']"
"(5)If a person who is required by a disclosure notice to produce any documents does not produce the documents in compliance with the notice, an authorised person may require that person to state, to the best of his knowledge and belief, where they are.","['0.121*""person"" + 0.091*""produce"" + 0.091*""documents"" + 0.091*""notice"" + 0.061*""belief""']"
(6)In this section “authorised person” means any appropriate person who either—,"['0.273*""person"" + 0.182*""appropriate"" + 0.182*""means"" + 0.182*""section"" + 0.182*""authorised""']"
"(a)is the person by whom the notice was given, or","['0.333*""given"" + 0.333*""notice"" + 0.333*""person""']"
(b)is authorised by the Investigating Authority for the purposes of this section.,"['0.167*""purposes"" + 0.167*""b"" + 0.167*""authorised"" + 0.167*""section"" + 0.167*""authority""']"
(7)This section has effect subject to section 64 (restrictions on requiring information etc.).,"['0.200*""section"" + 0.133*""requiring"" + 0.133*""subject"" + 0.133*""information"" + 0.133*""restrictions""']"
"Modifications etc. (not altering text)C38Ss. 60-67 extended (Northern Ireland) (1.12.2006) by Northern Ireland (Miscellaneous Provisions) Act 2006 (c. 33), ss. 26(1), 31(3); S.I. 2006/2966, art. 3Commencement InformationI7S. 63 in force at 1.4.2006 except to the extent that it extends to S. by S.I. 2005/1521, art. 5(1)I8S. 63 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(a)64Restrictions on requiring information etc.E+W+S(1)A person may not be required under section 62 or 63—","['0.082*""art"" + 0.061*""force"" + 0.061*""ireland"" + 0.061*""northern"" + 0.041*""ss""']"
"(a)to answer any privileged question,","['0.333*""privileged"" + 0.333*""question"" + 0.333*""answer""']"
"(b)to provide any privileged information, or","['0.250*""information"" + 0.250*""privileged"" + 0.250*""provide"" + 0.250*""b""']"
"(c)to produce any privileged document,","['0.250*""document"" + 0.250*""privileged"" + 0.250*""produce"" + 0.250*""c""']"
except that a lawyer may be required to provide the name and address of a client of his.,"['0.125*""except"" + 0.125*""required"" + 0.125*""may"" + 0.125*""name"" + 0.125*""provide""']"
(2)A “privileged question” is a question which the person would be entitled to refuse to answer on grounds of legal professional privilege in proceedings in the High Court.,"['0.103*""question"" + 0.069*""grounds"" + 0.069*""court"" + 0.069*""person"" + 0.069*""would""']"
(3)“Privileged information” is information which the person would be entitled to refuse to provide on grounds of legal professional privilege in such proceedings.,"['0.120*""information"" + 0.080*""provide"" + 0.080*""professional"" + 0.080*""refuse"" + 0.080*""grounds""']"
(4)A “privileged document” is a document which the person would be entitled to refuse to produce on grounds of legal professional privilege in such proceedings.,"['0.120*""document"" + 0.080*""produce"" + 0.080*""privilege"" + 0.080*""professional"" + 0.080*""grounds""']"
"(5)A person may not be required under section 62 to produce any excluded material (as defined by section 11 of the Police and Criminal Evidence Act 1984 (c. 60) [F24or, in relation to Northern Ireland, Article 13 of the Police and Criminal Evidence (Northern Ireland) Order 1989]).","['0.075*""northern"" + 0.075*""section"" + 0.075*""ireland"" + 0.075*""police"" + 0.075*""evidence""']"
(6)In the application of this section to Scotland—,"['0.500*""application"" + 0.500*""section""']"
"(a)subsections (1) to (5) do not have effect, but","['0.500*""effect"" + 0.500*""subsections""']"
"(b)a person may not be required under section 62 or 63 to answer any question, provide any information or produce any document which he would be entitled, on grounds of legal privilege, to refuse to answer or (as the case may be) provide or produce.","['0.075*""answer"" + 0.075*""produce"" + 0.075*""provide"" + 0.075*""may"" + 0.050*""legal""']"
"(7)In subsection (6)(b), “legal privilege” has the meaning given by section 412 of the Proceeds of Crime Act 2002 (c. 29).","['0.100*""legal"" + 0.100*""act"" + 0.100*""crime"" + 0.100*""privilege"" + 0.100*""b""']"
"(8)A person may not be required under section 62 or 63 to disclose any information or produce any document in respect of which he owes an obligation of confidence by virtue of carrying on any banking business, unless—","['0.063*""may"" + 0.063*""respect"" + 0.063*""owes"" + 0.063*""carrying"" + 0.063*""virtue""']"
"(a)the person to whom the obligation of confidence is owed consents to the disclosure or production, or","['0.143*""person"" + 0.143*""confidence"" + 0.143*""disclosure"" + 0.143*""obligation"" + 0.143*""owed""']"
